citekey,entry_type,title,author,year,journal,doi,url,pages,volume,number,scopus_type,note,open_access_flag,gold_oa,green_oa
Merino-Torres2024785,ARTICLE,Cost-Utility of Real-Time Continuous Glucose Monitoring versus Self-Monitoring of Blood Glucose in People with Insulin-Treated Type 2 Diabetes in Spain,"Merino-Torres, Juan Francisco and Ilham, Sabrina and Alshannaq, Hamza and Pollock, Richard F. and Ahmed, Waqas and Norman, Gregory J.",2024,ClinicoEconomics and Outcomes Research,10.2147/CEOR.S483459,https://www.scopus.com/pages/publications/85209808611?origin=resultslist,785 - 797,16,,Article,Cited by: 7; All Open Access; Gold Open Access; Green Open Access,True,True,True
Hennessy2026229,ARTICLE,Cost-Effectiveness of Semaglutide for Secondary Prevention of Cardiovascular Disease in US Adults,"Hennessy, Susan and Penko, Joanne and Bellows, Brandon K. and Coxson, Pamela G. and Boylan, Ross and Sims, Kendra D. and Beatty, Alexis and Inoue, Kosuke and Shi, Ivy and Decker, Sérgio R. R. and Khan, Sadiya S. and Yeh, Robert W. and Moran, Andrew E. and Kazi, Dhruv S.",2026,JAMA Cardiology,10.1001/jamacardio.2025.5243,https://www.scopus.com/pages/publications/105029859354?origin=resultslist,229 - 238,11,3,Article,Cited by: 5; All Open Access; Green Open Access,True,False,True
McMackin2026,ARTICLE,"JAK4D, a first-in-class thyrotropin-releasing hormone analogue, reverses scopolamine-induced memory deficits","McMackin, Roisin and Price, Smita and Slator, Gillian R. and Hardiman, Orla and Kelly, Julie A.",2026,Brain Communications,10.1093/braincomms/fcag006,https://www.scopus.com/pages/publications/105029014744?origin=resultslist,,8,1,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Abd El-Aziz2025,ARTICLE,Matcha mitigates metabolic and inflammatory disturbances induced by high-fat-sucrose diets in rats,"Abd El-Aziz, Nourhan M. and Elbakatoshy, Marwa R. and Farrage, Ebtehal A. and Zannou, Oscar and Tahergorabi, Reza and Khalifah, Ayman M. and Aminzare, Majid and Shehata, Mohamed G.",2025,Journal of Functional Foods,10.1016/j.jff.2025.107112,https://www.scopus.com/pages/publications/105022841465?origin=resultslist,,135,,Article,Cited by: 2; All Open Access; Gold Open Access,True,True,False
Kuo202513465,ARTICLE,"Dissecting Hidden Liraglutide Oligomerization Pathways via Direct Mass Technology, Electron-Capture Dissociation, and Molecular Dynamics","Kuo, Syuan-Ting and Xi, Zhenyu and Cong, Xiao and Yan, Xin and Russell, David H.",2025,Analytical Chemistry,10.1021/acs.analchem.5c01851,https://www.scopus.com/pages/publications/105008711111?origin=resultslist,13465 - 13473,97,25,Article,Cited by: 3; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Weber2024677,ARTICLE,"Evaluation of the Effects of Meal Type and Acid-Reducing Agents on the Pharmacokinetics of Cilofexor, a Selective Nonsteroidal Farnesoid X Receptor Agonist","Weber, Elijah J. and Younis, Islam R. and Wang, Lulu and Xiao, Deqing and Barchuk, William T. and Othman, Ahmed A.",2024,Clinical Pharmacology in Drug Development,10.1002/cpdd.1384,https://www.scopus.com/pages/publications/85185272670?origin=resultslist,677 - 687,13,6,Article,Cited by: 0; All Open Access; Hybrid Gold Open Access,True,True,False
Woo202511843,ARTICLE,Fabrication and Preclinical Evaluation of Hyaluronic Acid/Aminoclay Nanocomposite Microneedles for Noninvasive Delivery of Semaglutide in Anti-Obesity Therapy,"Woo, Chang Rim and Kim, Gyu Lin and Han, Hyo-Kyung",2025,International Journal of Nanomedicine,10.2147/IJN.S544952,https://www.scopus.com/pages/publications/105017512572?origin=resultslist,11843 - 11858,20,,Article,Cited by: 4; All Open Access; Gold Open Access; Green Open Access,True,True,True
Balantekin2024,ARTICLE,The emerging role of glucagon-like peptide 1 in binge eating,"Balantekin, Katherine N. and Kretz, Martin J. and Mietlicki-Baase, Elizabeth G.",2024,Journal of Endocrinology,10.1530/JOE-23-0405,https://www.scopus.com/pages/publications/85193456857?origin=resultslist,,262,1,Article,Cited by: 38; All Open Access; Green Open Access,True,False,True
Williams2025285,ARTICLE,Pharmacological management of binge eating disorder,"Williams, Andrew M.",2025,Mental Health Clinician,10.9740/MHC.2025.12.285,https://www.scopus.com/pages/publications/105036306984?origin=resultslist,285 - 297,15,6,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
de Freitas Queiroz Barros2026625,ARTICLE,From diet to hypothalamic dysfunction: Neuroanatomical and hormonal integration of the microbiota-hypothalamus-adipose tissue axis,"de Freitas Queiroz Barros, Helena Dias and Casagrande, Breno Picin and Araújo, Diana Dias and Mutran, Thais Antonio Jose and Telles, Monica Marques and Estadella, Debora and Pisani, Luciana Pellegrini",2026,Reviews in Endocrine and Metabolic Disorders,10.1007/s11154-026-10038-5,https://www.scopus.com/pages/publications/105036521191?origin=resultslist,625 - 643,27,3,Article,Cited by: 2; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Paddu20242255,ARTICLE,Weight maintenance on cost-effective antiobesity medications after 1 year of GLP-1 receptor agonist therapy: a real-world study,"Paddu, Nina U. and Lawrence, Brianna and Wong, Sydnee and Poon, Sabrina J. and Srivastava, Gitanjali",2024,Obesity,10.1002/oby.24177,https://www.scopus.com/pages/publications/85209795223?origin=resultslist,2255 - 2263,32,12,Article,Cited by: 21; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Yu2025187,ARTICLE,The GIP receptor activates futile calcium cycling in white adipose tissue to increase energy expenditure and drive weight loss in mice,"Yu, Xinxin and Chen, Shiuhwei and Funcke, Jan-Bernd and Straub, Leon G. and Pirro, Valentina and Emont, Margo P. and Droz, Brian A. and Collins, Kyla AI. and Joung, Chanmin and Pearson, Mackenzie J. and James, Corey M. and Babu, Gopal J. and Efthymiou, Vissarion and Vernon, Ashley and Patti, Mary Elizabeth and An, Yu A. and Rosen, Evan D. and Coghlan, Matthew P. and Samms, Ricardo J. and Scherer, Philipp E. and Kusminski, Christine M.",2025,Cell Metabolism,10.1016/j.cmet.2024.11.003,https://www.scopus.com/pages/publications/85213082630?origin=resultslist,187 - 204.e7,37,1,Article,Cited by: 58; All Open Access; Green Open Access,True,False,True
Qiao2025,ARTICLE,An oral engineered cerium-peptide composite microsphere inhibits inflammatory bowel disease and reverses chronic fibrosis​​,"Qiao, Wenyu and Yang, Luling and Liu, Yu and Zhang, Huaiyuan and Zheng, Zhihuan and Gu, Tianheng and Zhu, Jiaxi and Hu, Xinyi and Li, Gangze and Zhang, Yuxia and Xiao, Meng and Zhang, Lin",2025,Journal of Nanobiotechnology,10.1186/s12951-025-03859-0,https://www.scopus.com/pages/publications/105026323896?origin=resultslist,,23,1,Article,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
Mazzolai20243538,ARTICLE,"2024 ESC Guidelines for the management of peripheral arterial and aortic diseases : Developed by the task force on the management of peripheral arterial and aortic diseases of the European Society of Cardiology (ESC Endorsed by the European Association for Cardio-Thoracic Surgery (EACTS, the European Reference Network on Rare Multisystemic Vascular Diseases (VASCERN, and the European Society of Vascular Medicine (ESVM)","Mazzolai, Lucia and Teixido-Tura, Gisela and Lanzi, Stefano and Boc, Vinko and Bossone, Eduardo and Brodmann, Marianne and Bura-Rivière, Alessandra and De Backer, Julie and Deglise, Sebastien and Della Corte, A. and Heiss, Christian and Kałużna-Oleksy, Marta and Kurpas, Donata and Mceniery, Carmel M and Mirault, Tristan and Pasquet, Agnes A and Pitcher, Alex and Schaubroeck, Hannah A. I and Schlager, Oliver and Sirnes, Per Anton and Sprynger, Muriel G and Stabile, Eugenio and Steinbach, Françoise and Thielmann, Matthias and Van Kimmenade, Roland R. J and Venermo, Maarit and Rodriguez-Palomares, Jose F. and Gimelli, Alessia and Ricco, Jean-Baptiste and Arbelo, Elena and Behrendt, Christian-Alexander and Böhm, Michael and Borger, Michael A and Brida, Margarita and Buccheri, Sergio and Buchanan, Gill Louise and Christersson, Christina and De Borst, Gert J and De Carlo, Marco and Gottardi, Roman and Hanna, Lydia and Hinterbuchner, Lynne and Ibanez, Borja and Ikonomidis, Ignatios and James, Stefan and Kahan, Thomas and Kallenbach, Klaus and Køber, Lars and Koskinas, Konstantinos C and Madaric, Juraj and Maurel, Blandine and McEvoy, John William and Meltzer, Gil and Mihaylova, Borislava and Mindham, Richard and Mozos, Ioana and Nielsen, Jens Cosedis and Prescott, Eva and Rakisheva, Amina and Rantner, Barbara and Rocca, Bianca and Rossello, Xavier and Schmid, Jean Paul and Staub, Daniel and Steiner, Sabine and Sudano, Isabella and Teraa, Martin and Vaartjes, Ilonca and Vidal-Perez, Rafael and Vrints, Christiaan and Zeppenfeld, Katja and Bouzid, Mohammed El Amine and Tsaturyan, Arsen A and Karth, Georg Delle and Samadov, Fuad and Bondue, Antoine and Begić, Alden and Petrov, Ivo and Kirhmajer, Majda Vrkic and Georghiou, Georgios P and Procházka, Pavel and Rasmussen, Torsten B and Sadek, Yasser A and Truusalu, Jaagup and Saari, Petri and Jondeau, Guillaume and Tiefenbacher, Christiane and Stamatelopoulos, Kimon and Kolossváry, Endre and Laxdal, Elín Hanna and Monaghan, Monica and Koslowsky, Jonathan and Indolfi, Ciro and Kospanov, Nursultan and Ibrahimi, Pranvera and Lunegova, Olga and Rudzitis, Ainars and Berūkštis, Andrius and Lottermoser, Katja and Caruana, Maryanne and Zainab, Raissuni and Bosevski, Marijan and Samstad, Stein and Timoteo, Ana Teresa and Chioncel, Ovidiu Dragomir and Pavesi, Pier Camillo and Rasiova, Maria and Jug, Borut and Gomez, Ariana González and Righini, Marc and Tarmiz, Amine and Tutar, Eralp and Sokolov, Maksym and Baigent, Colin and Neubeck, Lis and Witkowski, Adam",2024,European Heart Journal,10.1093/eurheartj/ehae179,https://www.scopus.com/pages/publications/85205043306?origin=resultslist,3538 - 3700,45,36,Article,Cited by: 988; All Open Access; Green Open Access,True,False,True
Chen2025,ARTICLE,Cell-specific mRNA delivery via nanobody-functionalized lipid nanoparticles,"Chen, Linglong and Van Der Weken, Hans and Zwaenepoel, Olivier and Okkelman, Irina A. and Aelvoet, Justine and Van Denberghe, Emma and Gettemans, Jan and Dmitriev, Ruslan I. and De Geest, Bruno G. and Cox, Eric and Devriendt, Bert",2025,Journal of Controlled Release,10.1016/j.jconrel.2025.114365,https://www.scopus.com/pages/publications/105020255071?origin=resultslist,,388,,Article,Cited by: 8; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Swift20241547,ARTICLE,Real-World Treatment Patterns Among Patients with Type 2 Diabetes Mellitus Initiating Treatment with Oral Semaglutide,"Swift, Caroline and Frazer, Monica S. and Gronroos, Noelle N. and Sargent, Andrew and Leszko, Michael and Buysman, Erin and Alvarez, Sara and Dunn, Tyler J. and Noone, Josh and Guevarra, Mico",2024,Diabetes Therapy,10.1007/s13300-024-01589-4,https://www.scopus.com/pages/publications/85192466061?origin=resultslist,1547 - 1559,15,7,Article,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
Sun2025,ARTICLE,Advances and challenges in research methods on oral absorption mechanisms of nano-formulations,"Sun, Shu-jun and Liu, Yi-Tong and Nie, Jin-Yu and Hu, Zheng-Yang and Liu, Ze-Rong and Chen, Hao and Hua, Yong-zhi and Feng, Shan and Yi, Tao and Zhang, Ji-Fen",2025,PeerJ,10.7717/peerj.20032,https://www.scopus.com/pages/publications/105021240378?origin=resultslist,,13,,Article,Cited by: 5; All Open Access; Gold Open Access; Green Open Access,True,True,True
Jendle20252311,ARTICLE,Cost-Utility of Real-Time Continuous Glucose Monitoring Versus Self-monitoring of Blood Glucose in People with Insulin-Treated Type 2 Diabetes in Sweden,"Jendle, Johan and Ilham, Sabrina and Alshannaq, Hamza and Matuoka, Jessica Y. and Pollock, Richard F. and Ahmed, Waqas and Norman, Gregory J.",2025,Diabetes Therapy,10.1007/s13300-025-01811-x,https://www.scopus.com/pages/publications/105020440339?origin=resultslist,2311 - 2331,16,12,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
De Meyer2026e0120,ARTICLE,Preoperative fasting guidelines: A narrative review,"De Meyer, Maud and Romero, Carolina S. and Van de Velde, Marc",2026,Journal of Historical Pragmatics,10.1097/EA9.0000000000000120,https://www.scopus.com/pages/publications/105046760338?origin=resultslist,e0120,5,4,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Im2026,ARTICLE,Overcoming Gastric Barriers for Oral Peptide Delivery: QbD-Based Development of Sodium Caprate-Enabled Tirzepatide Tablets,"Im, Seokhyun and Lee, Ji-Yoon and Kim, Joo-Eun",2026,Pharmaceutics,10.3390/pharmaceutics18070826,https://www.scopus.com/pages/publications/105045745408?origin=resultslist,,18,7,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Sonne2026,ARTICLE,Generation and characterisation of a humanised GLP-1 receptor mouse model for translational drug development,"Sonne, Nina and Roque, Micaela and Zachariassen, Line Fisker and Porsgaard, Trine and Pors, Susanne E. and Cavalera, Michele and Jones, Christopher and Osborn, Olivia and Thorbek, Ditte Dencker and Riis, Malene Lundgaard and Feigh, Michael and Quinn, Kevin and Gaidarov, Ibragim and Anthony, Todd and Hansen, Henrik H. and Tozzi, Marco",2026,eBioMedicine,10.1016/j.ebiom.2026.106121,https://www.scopus.com/pages/publications/105027772142?origin=resultslist,,124,,Article,Cited by: 7; All Open Access; Gold Open Access; Green Open Access,True,True,True
Berselli2024,ARTICLE,Therapeutic Peptides and Proteins: Stabilization Challenges and Biomedical Applications by Means of Nanodelivery Systems,"Berselli, Elisa and Coccolini, Carlotta and Tosi, Giovanni and Gökçe, Evren H. and Oliveira, M. Beatriz P. P. and Fathi, Faezeh and Krambeck, Karolline and Souto, Eliana B.",2024,International Journal of Peptide Research and Therapeutics,10.1007/s10989-024-10592-z,https://www.scopus.com/pages/publications/85186433054?origin=resultslist,,30,2,Article,Cited by: 15; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Li2025,ARTICLE,Transdermal Semaglutide Administration in Mice: Reduces Body Weight by Suppressing Appetite and Enhancing Metabolic Rate,"Li, Wenjing and Cai, Ruilin and Yin, Binxin and Zhou, Yingying and Dong, Xinyuan and Li, Wenting and Wen, Jing",2025,Biology,10.3390/biology14050575,https://www.scopus.com/pages/publications/105006680470?origin=resultslist,,14,5,Article,Cited by: 4; All Open Access; Gold Open Access; Green Open Access,True,True,True
Keith20245601,ARTICLE,Energy Landscapes and Structural Ensembles of Glucagon-like Peptide-1 Monomers,"Keith, Alasdair D. and Brichtová, Eva Přáda and Barber, Jack G. and Wales, David J. and Jackson, Sophie E. and Röder, Konstantin",2024,Journal of Physical Chemistry B,10.1021/acs.jpcb.4c01794,https://www.scopus.com/pages/publications/85195255543?origin=resultslist,5601 - 5611,128,23,Article,Cited by: 5; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Sillassen2025,ARTICLE,The adverse effects associated with semaglutide use in patients at increased risk of cardiovascular events: a systematic review with meta-analysis and Trial Sequential Analysis,"Sillassen, Christina Dam Bjerregaard and Petersen, Johanne Juul and Faltermeier, Pascal and Yucel, Delal and Siddiqui, Faiza and Andersen, Rebecca Kjær and Graever, Leonardo and Bjerg, Jonas Leth and Kamp, Caroline Barkholt and Grand, Johannes and Dominguez, Helena and Frølich, Anne and Gæde, Peter and Gluud, Christian and Mathiesen, Ole and Jakobsen, Janus Christian",2025,BMC Medicine,10.1186/s12916-025-04486-0,https://www.scopus.com/pages/publications/105022761514?origin=resultslist,,23,1,Article,Cited by: 3; All Open Access; Gold Open Access; Green Open Access,True,True,True
Talay2024181,ARTICLE,Patient Satisfaction with an Australian Digital Weight-Loss Service: A Comparative Retrospective Analysis,"Talay, Louis and Vickers, Matt and Wu, Sally",2024,Telemedicine Reports,10.1089/tmr.2024.0023,https://www.scopus.com/pages/publications/85198638326?origin=resultslist,181 - 186,5,1,Article,Cited by: 3; All Open Access; Gold Open Access; Green Open Access,True,True,True
Chew2024,ARTICLE,Type 2 diabetes mellitus and cardiometabolic outcomes in metabolic dysfunction-associated steatotic liver disease population,"Chew, Nicholas W.S. and Pan, Xin Hui and Chong, Bryan and Chandramouli, Chanchal and Muthiah, Mark and Lam, Carolyn S.P.",2024,Diabetes Research and Clinical Practice,10.1016/j.diabres.2024.111652,https://www.scopus.com/pages/publications/85190895593?origin=resultslist,,211,,Article,Cited by: 53; All Open Access; Green Open Access,True,False,True
